voltage,current,frequency,power
230.04099,10.223493,50.00933,2357.3064
230.00015,10.2234335,50.00644,2355.8083
230.05011,10.21235,50.0058,2355.093
229.98125,10.224443,50.00731,2357.5781
230.01357,10.207303,50.00735,2355.9329
230.07565,10.189949,50.0082,2355.5771
229.97406,10.187201,50.005875,2353.2827
229.99127,10.170759,50.006298,2349.9707
230.01158,10.140371,50.008972,2341.9885
229.83492,10.147013,50.004402,2338.3435
229.86069,10.167595,50.004166,2344.2556
229.87477,10.1394205,50.007187,2337.3752
230.00517,10.118141,50.007103,2335.1533
229.97101,10.113846,50.006863,2331.2678
229.76532,10.139699,50.00498,2335.0925
229.71718,10.113316,50.007492,2329.2854
229.85706,10.093714,50.006393,2327.1067
229.91443,10.077769,50.008286,2324.257
229.99373,10.107717,50.0077,2330.1626
230.34413,10.091513,50.009808,2327.6501
230.34009,10.092615,50.01136,2326.1416
230.44722,10.114091,50.0098,2332.5684
230.62268,10.071639,50.010902,2324.061
230.82695,9.993914,50.009926,2308.3877
230.83075,10.004036,50.010254,2311.403
230.85243,9.989234,50.010406,2309.961
230.74542,9.964765,50.011,2303.9731
230.7466,9.971685,50.0115,2304.7139
230.61824,9.981888,50.0098,2307.0044
230.60349,9.968387,50.011524,2304.0757
230.82213,9.93315,50.013355,2297.6487
230.57333,9.953485,50.01168,2299.8086
230.597,9.975365,50.006756,2305.926
230.44823,9.970239,50.00613,2303.2207
230.37685,9.9925585,50.006927,2309.0754
230.4163,9.988104,50.006207,2307.4636
230.39102,9.946584,50.004875,2297.2358
230.27734,9.938486,50.003677,2294.1277
230.24954,9.92058,50.004467,2290.6758
230.30861,9.9482,50.004543,2298.1191
230.20473,9.9499445,50.004414,2296.6348
230.17883,9.944273,50.002728,2296.5076
230.14606,9.8957205,50.00101,2284.1467
229.93942,9.934754,49.998795,2291.2788
230.13594,9.946126,50.001476,2295.1858
230.11096,9.950701,50.000732,2294.6042
229.87566,9.991055,50.00251,2300.1338
229.87083,10.027808,50.005165,2308.686
229.80759,10.038541,50.00594,2309.1438
229.84225,10.052684,50.005592,2313.5403
229.80652,10.078715,50.006042,2318.2559
229.78062,10.098685,50.004112,2322.2366
229.8536,10.100206,50.004097,2324.0876
229.9331,10.117577,50.003384,2328.536
229.66438,10.13934,50.000164,2329.5637
229.76889,10.15716,50.001537,2335.5632
229.7177,10.140221,50.00334,2332.0085
229.75333,10.177002,50.003555,2342.0813
229.92845,10.15666,50.002804,2338.5073
229.95035,10.138655,50.0026,2334.696
229.85228,10.156447,50.00411,2338.8933
229.99199,10.143365,50.003967,2340.2566
230.26967,10.148991,50.00432,2344.306
230.3044,10.130879,50.00219,2340.3923
230.2003,10.128434,50.003136,2338.301
230.19691,10.089139,50.00646,2328.5374
230.25545,10.095789,50.005917,2331.0886
230.23087,10.049387,50.006763,2316.16
230.24524,10.0127125,50.005924,2308.6484
230.26073,9.994503,50.006546,2305.1887
230.31529,10.003961,50.004795,2308.8906
230.29672,9.997895,50.00348,2307.912
230.0375,9.996335,50.002438,2303.6238
229.87256,9.979044,50.004044,2298.881
229.8642,9.961806,50.00374,2294.755
229.7497,9.916239,50.0025,2282.7986
229.81071,9.923381,50.005207,2285.949
229.62036,9.934782,50.0072,2283.8853
229.60286,9.928779,50.00698,2283.7366
229.64189,9.904153,50.00426,2278.245
229.80531,9.918674,50.006832,2283.5754
229.68985,9.850024,50.005043,2265.9084
229.72238,9.848751,50.00326,2268.3193
229.7367,9.855744,50.005447,2269.9448
229.68758,9.8364725,50.003536,2265.0493
229.70702,9.839393,50.004124,2267.3445
229.61848,9.882471,50.004684,2275.995
229.48401,9.913555,50.006027,2281.6973
229.59767,9.912982,50.006504,2282.6096
229.58803,9.954517,50.0046,2291.1956
229.53072,9.990909,50.006153,2299.8123
229.59903,10.036949,50.006435,2312.3228
229.73619,10.050955,50.00723,2316.5364
229.6303,10.034452,50.00755,2308.992
229.91545,10.024309,50.005264,2312.6392
229.79709,10.04491,50.006245,2312.7517
229.94873,10.081202,50.004467,2323.606
230.06142,10.098788,50.004696,2327.234
230.07939,10.1218815,50.0045,2331.817
230.09547,10.125263,50.007317,2331.6348
229.96936,10.13618,50.00535,2332.7603
229.97038,10.131504,50.00252,2330.6143
229.91763,10.176315,50.001827,2340.8748
229.99284,10.17038,50.003414,2340.875
229.94063,10.199718,50.002422,2347.0195
229.9042,10.235583,50.000675,2355.217
229.9773,10.212961,50.001545,2355.5735
230.01178,10.20413,49.99927,2354.4453
230.17567,10.197826,50.001488,2355.8
230.23244,10.203063,50.003677,2356.6755
230.12163,10.196891,50.003075,2353.4014
230.08992,10.177722,50.002956,2349.0754
230.16284,10.176687,50.002304,2349.7893
230.23837,10.204087,50.00389,2357.2905
230.16283,10.227584,50.001663,2361.4292
230.14122,10.222665,50.002216,2359.707
230.19197,10.213505,50.002445,2356.244
230.1885,10.219983,50.002907,2356.319
230.13286,10.218449,50.00352,2356.209
230.25302,10.188858,50.004864,2348.7917
230.21912,10.165798,50.00171,2346.632
230.39124,10.1153755,50.002415,2336.0652
230.4684,10.102125,50.001053,2334.0342
230.53412,10.117994,49.99675,2338.16
230.71797,10.084239,49.998306,2331.9902
230.71504,10.114091,50.000393,2338.323
230.77008,10.068932,50.00062,2327.4387
230.74522,10.043325,50.002327,2321.9026
230.75058,10.027022,50.003796,2316.8835
230.69537,10.052115,50.0067,2323.027
230.62561,10.096628,50.009632,2332.9636
230.62848,10.091071,50.011414,2332.4602
230.48799,10.1150055,50.01049,2335.6404
230.63658,10.102072,50.00708,2333.3345
230.55469,10.088751,50.00682,2329.4192
230.41458,10.111246,50.005352,2335.1099
230.51254,10.118442,50.008533,2336.9993
230.5366,10.060411,50.006886,2321.173
230.56787,10.066791,50.007065,2323.7493
230.57777,10.09237,50.00746,2329.0132
230.51587,10.085192,50.00709,2326.1694
230.46248,10.085671,50.008,2325.7341
230.40228,10.095392,50.007046,2328.0195
230.3399,10.11282,50.006527,2331.8184
230.37982,10.100113,50.0081,2334.3218
230.33261,10.099462,50.00636,2335.1433
230.22821,10.091193,50.005882,2332.6565
230.17137,10.103033,50.006653,2335.5105
230.1206,10.126496,50.005806,2340.1936
230.06465,10.101676,50.00324,2332.966
229.92203,10.141517,50.001728,2338.794
229.9607,10.118888,50.002216,2328.618
229.9779,10.124147,49.99788,2331.6357
230.00557,10.07125,49.99749,2319.8328
229.99434,10.028676,49.99512,2311.4229
229.99718,10.012976,49.99283,2306.6108
229.95656,9.978669,49.99225,2297.1145
229.62047,10.0035715,49.992813,2298.668
229.61537,9.997503,49.993416,2297.5813
229.65388,9.975356,49.995327,2295.5012
229.58855,9.955935,49.990314,2290.0415
229.68248,9.974513,49.99116,2295.7085
229.75087,9.949181,49.99086,2289.885
229.74847,9.900876,49.991512,2276.861
229.7279,9.9311905,49.991753,2283.7012
229.66658,9.918369,49.98927,2278.7551
229.71378,9.874282,49.989876,2269.788
229.74338,9.858249,49.98889,2266.8303
229.67932,9.90509,49.99146,2277.9314
229.57285,9.945469,49.992943,2285.1255
229.68768,9.936864,49.996433,2284.6106
229.85573,9.913207,49.99626,2282.211
229.8477,9.906795,49.995934,2280.3809
229.88052,9.957998,49.994556,2293.1492
229.98155,9.957297,49.993927,2293.857
229.96913,10.012096,49.99173,2306.0571
229.9738,10.014819,49.99363,2307.5671
230.02516,10.057189,49.99335,2316.5605
230.07126,10.060012,49.990826,2317.852
230.03683,10.074621,49.99343,2321.362
230.10995,10.087204,49.992977,2325.7258
230.2364,10.069537,49.99416,2323.0054
230.41226,10.089325,49.996197,2328.1877
230.47482,10.086486,49.99622,2325.7456
230.67294,10.095792,49.997395,2331.43
230.51009,10.095476,49.996044,2328.85
230.56041,10.091151,49.992706,2330.3367
230.63629,10.057326,49.991833,2322.7288
230.87129,10.051271,49.991066,2324.3967
230.78981,10.073579,49.99101,2327.9768
230.65327,10.116733,49.990868,2337.3782
230.66074,10.069046,49.992706,2326.049
230.37245,10.091649,49.990273,2327.6626
230.32274,10.085448,49.989502,2325.3457
230.18983,10.107481,49.986946,2327.7158
230.15773,10.093027,49.988182,2324.0
230.16653,10.099747,49.98776,2326.5625
230.38625,10.040735,49.9925,2315.1626
230.45699,10.015715,49.994465,2311.0225
230.35257,10.052113,49.99563,2319.2522
230.23732,10.039848,49.99632,2313.525
230.27837,10.034299,49.996162,2312.034
230.12677,10.058272,49.99861,2316.557
230.30757,10.063368,49.998283,2318.7375
230.39024,10.065173,49.99863,2319.5676
230.31326,10.073033,49.999023,2320.1436
229.99483,10.116504,49.994663,2326.6094
230.03342,10.115348,49.99461,2327.5825
229.90912,10.113933,49.995087,2326.087
230.06392,10.135364,49.995975,2333.381
229.88525,10.167758,49.997955,2338.661
229.77551,10.218667,49.995422,2351.2715
229.66548,10.215833,49.994293,2350.3003
229.8033,10.190226,49.995903,2346.351
229.81886,10.213211,49.99571,2352.0427
229.882,10.21933,49.99417,2355.5566
229.94519,10.199506,49.996754,2350.7705
229.93864,10.183252,49.996284,2348.7515
230.02022,10.164343,49.997623,2344.941
230.0499,10.181057,49.997456,2348.8027
230.08424,10.175317,49.99759,2349.0562
229.87268,10.201508,49.997902,2348.524
229.56125,10.246134,49.995564,2355.2324
229.76004,10.219313,49.99735,2351.538
229.86182,10.209307,49.998154,2348.513
229.71477,10.222529,49.99679,2349.5156
229.92464,10.218275,49.99766,2350.591
229.84027,10.185954,49.99778,2340.2493
229.89473,10.182273,49.998787,2341.0488
229.92657,10.188794,49.999165,2342.3994
230.3054,10.147157,50.00145,2338.5134
230.37099,10.162679,50.00158,2343.2207
230.35872,10.160528,50.003525,2340.8318
230.40782,10.144492,50.00107,2339.902
230.62555,10.126052,50.004173,2337.13
230.81483,10.103047,50.00358,2336.966
230.75203,10.077157,50.006233,2329.7566
230.83806,10.054797,50.00775,2326.0928
230.92677,10.069085,50.005283,2331.448
230.65585,10.0748625,50.006176,2330.3599
230.56631,10.060868,50.003433,2325.9941
230.40302,10.05929,50.004456,2320.7446
230.41948,10.055407,50.00297,2320.3315
230.50842,10.030221,50.003284,2315.7258
230.54478,10.024026,50.004955,2316.5098
230.54666,10.041319,50.004166,2321.773
230.64034,9.999277,50.003067,2311.6223
230.42621,10.021142,50.00177,2314.94
230.21776,10.042445,49.998726,2317.467
230.23221,10.010582,49.997932,2310.5786
230.2449,9.936313,49.99822,2291.6143
230.20984,9.990162,50.000683,2304.458
229.93123,9.96067,49.998825,2293.9194
229.94658,9.907481,49.997803,2282.7932
229.71083,9.936111,49.998634,2287.4255
229.65154,9.985357,49.998817,2297.519
229.638,10.021145,49.99715,2304.3977
229.50436,10.036562,49.999336,2306.7703
229.40726,10.056898,49.997128,2309.946
229.24391,10.080083,49.998314,2314.1875
229.29167,10.116064,49.99762,2322.4219
229.3239,10.137209,49.996197,2327.3625
229.2096,10.125668,49.996536,2323.27
229.40227,10.136785,49.99695,2328.7065
229.45747,10.133072,49.99825,2328.6848
229.48299,10.148304,49.99803,2333.608
229.50853,10.115787,49.99837,2326.6733
229.3935,10.132961,49.99946,2326.1213
229.26776,10.093937,49.99883,2312.9077
229.19084,10.065457,49.99696,2304.4497
229.25262,10.061595,49.998894,2304.4448
229.3476,10.063067,49.999306,2307.3572
229.40352,10.074617,50.003002,2311.6016
229.44864,10.043655,50.00459,2304.9348
229.41826,10.055147,50.003685,2305.4846
229.42882,10.035479,50.003044,2300.8777
229.61378,10.027168,50.002785,2304.6267
229.66086,10.03499,50.00288,2307.8743
229.7039,10.022874,50.001358,2306.594
229.67397,9.961738,50.00094,2292.0457
229.68393,9.941433,50.00363,2287.8716
229.53314,9.914454,50.00571,2277.664
229.40875,9.895764,50.006046,2273.0593
229.60913,9.890492,50.006516,2275.414
229.77904,9.8421755,50.00308,2266.7886
229.73923,9.85216,50.0025,2269.0303
229.84528,9.854206,50.001415,2271.6655
229.85672,9.871126,50.000786,2276.02
230.19273,9.875904,50.000957,2281.4753
230.30046,9.901055,50.00109,2287.454
230.24788,9.930054,49.998802,2293.6462
230.29474,9.932328,49.99778,2293.1023
230.15292,9.953376,49.995476,2296.188
230.23004,9.977931,49.99613,2303.396
230.07515,9.988258,49.998795,2302.0261
229.89767,9.979111,49.997112,2297.9963
229.87436,9.954078,49.992214,2292.249
229.79573,9.963007,49.991665,2293.3696
230.02019,9.939584,49.9937,2290.5583
230.10208,9.972012,49.995903,2297.4854
230.05559,9.964211,49.99559,2295.5427
230.22873,9.943975,49.99729,2293.993
230.26003,9.922922,49.997395,2289.6042
230.18793,9.961743,49.997097,2297.7432
230.36697,9.955197,49.999813,2295.4692
230.4503,9.9926405,49.995205,2303.1458
230.4397,9.984918,49.994686,2300.4927
230.3166,9.985367,49.995438,2299.6763
230.16525,10.000304,49.99951,2301.9016
229.97028,10.03601,49.9997,2308.5256
230.02318,10.01355,50.00199,2304.182
230.19302,10.003679,50.0026,2304.5889
229.89128,10.023088,50.00334,2305.0781
229.8973,10.017129,50.00309,2305.3977
229.886,10.013746,50.005722,2304.9358
229.89117,10.017959,50.004395,2305.953
229.92252,10.017801,50.005394,2307.516
229.82948,10.011993,50.004852,2305.2017
229.88324,10.03588,50.00439,2309.842
229.82857,10.085388,50.004177,2321.2344
229.8324,10.077483,50.004242,2323.7263
229.90356,10.04895,50.0061,2318.465
229.80774,10.0632715,50.004288,2320.8545
229.66365,10.110537,50.00125,2328.1685
229.5793,10.1052885,50.00177,2327.7988
229.60414,10.144294,50.00288,2336.3015
229.56023,10.184264,49.999687,2347.0159
229.59724,10.1619425,50.004505,2338.7717
229.48265,10.179583,50.002537,2337.7944
229.5297,10.1915655,50.00365,2343.028
229.41917,10.199648,50.003635,2341.5469
229.51071,10.1845,50.003418,2339.605
229.50478,10.179075,50.003273,2336.2566
229.70798,10.1279745,50.00462,2327.6396
229.58517,10.130808,50.004948,2325.2808
229.31721,10.11222,50.005466,2316.3716
229.27997,10.109383,50.004852,2317.3435
229.26118,10.087223,50.005375,2312.983
229.33443,10.089395,50.004814,2315.1409
229.34679,10.072224,50.006786,2311.0513
229.4412,10.062136,50.00758,2310.9553
229.21469,10.08425,50.004135,2314.3618
229.3025,10.02607,50.004135,2302.01
229.23817,9.988434,50.004242,2293.4146
229.10199,10.0226345,50.006283,2299.4998
229.07088,10.01229,50.005222,2295.5156
229.04688,10.044177,50.007504,2302.426
229.08066,10.000092,50.008274,2295.4282
229.17969,9.984097,50.00783,2293.8035
229.1335,9.953534,50.00682,2285.679
229.18567,9.93664,50.00677,2285.4426
229.16354,9.95485,50.001934,2287.335
229.23459,9.956936,49.99998,2289.438
229.38252,9.911785,50.00076,2280.7766
229.29843,9.942187,50.00168,2283.9656
229.2195,9.925775,50.001804,2278.7434
229.35567,9.9331455,50.002262,2281.9866
229.32037,9.933003,50.002567,2279.5146
229.43626,9.926169,50.001205,2279.4946
229.49469,9.9754,50.001957,2291.3025
229.5844,10.004987,50.003277,2299.3137
229.55171,10.032173,50.004436,2304.3428
229.68797,10.001114,50.006405,2298.2493
229.77953,10.0079975,50.00659,2299.3896
229.7589,10.031098,50.00635,2304.9424
229.86203,10.027078,50.01081,2306.1401
229.77368,10.0998,50.00985,2321.954
229.78227,10.104848,50.008457,2323.7468
229.88615,10.088962,50.00812,2322.0806
229.8518,10.091132,50.00755,2323.444
229.944,10.075236,50.00531,2320.8904
230.18187,10.061206,50.00439,2320.4375
230.2193,10.072934,50.003654,2325.3867
230.20566,10.097881,50.00271,2330.939
230.24738,10.064575,50.000763,2326.5496
230.29443,10.038898,50.002285,2320.623
230.0821,10.005643,50.002514,2308.3894
229.91377,10.0422325,50.000576,2315.3022
229.88515,10.022907,50.00034,2309.022
229.9396,10.014121,50.00144,2306.056
229.89491,10.023932,49.9985,2307.043
229.99757,10.073332,49.996716,2322.4639
229.96048,10.091752,49.99698,2323.1672
229.9887,10.074954,49.994274,2320.9976
230.10394,10.04642,49.993923,2317.7605
229.88405,10.039484,49.992573,2312.0903
229.82439,10.067311,49.990795,2318.0723
229.88243,10.055526,49.987484,2315.3552
229.74278,10.0463,49.988087,2309.8228
229.85866,10.043098,49.985283,2310.5188
229.9559,9.993866,49.986073,2299.448
229.91458,10.012661,49.987225,2303.5667
229.93987,10.006823,49.98951,2302.6985
230.20595,9.987913,49.988815,2301.53
230.20341,9.994089,49.985268,2303.5085
230.16335,9.978298,49.985844,2300.064
230.08537,9.978294,49.989197,2298.7363
230.00188,9.980033,49.99139,2297.414
230.01103,10.020118,49.992924,2307.7432
229.92644,10.057888,49.992176,2313.731
230.05086,10.078373,49.9937,2319.017
230.04506,10.094656,49.993263,2322.9094
230.14067,10.129574,49.993008,2331.7136
230.13536,10.157834,49.992382,2337.432
230.26677,10.147379,49.996468,2336.4482
230.19427,10.08471,50.00138,2320.296
230.18654,10.064158,50.002872,2315.5847
230.12985,10.05049,50.003326,2312.78
230.07043,10.039286,50.002686,2309.8347
230.20572,10.03598,50.000816,2312.467
230.24821,10.023718,50.001034,2310.9536
230.08759,10.039966,50.002575,2315.407
230.21608,10.033093,50.001263,2315.615
230.29463,10.028851,50.00264,2316.7705
230.2972,10.035697,50.001514,2318.4055
230.53954,9.974011,50.002827,2305.7896
230.44887,9.956402,50.00183,2299.412
230.18521,9.968979,50.00338,2299.9148
229.93,9.95158,50.005375,2290.1533
230.06091,9.969681,50.005783,2297.9749
230.19835,9.987569,50.004456,2306.1538
230.19858,10.01378,50.001568,2312.151
230.19101,9.992849,50.000298,2306.9353
230.10335,10.01698,49.99974,2311.893
230.33612,10.010478,49.99738,2312.719
230.362,9.983535,49.996914,2305.94
230.36713,9.95428,49.995705,2298.4016
230.44994,9.946643,49.996574,2296.603
230.46822,9.946957,49.996033,2295.7485
230.5073,9.972871,49.994045,2300.2612
230.4224,9.996111,49.99489,2303.9004
230.48924,10.001698,49.995228,2305.9688
230.67114,10.014142,49.996197,2310.598
230.7519,10.045021,49.99789,2318.8892
230.8411,10.0634775,49.999,2324.044
230.81079,10.031138,49.998848,2315.1418
230.71463,9.971741,49.995686,2302.6567
230.67584,9.985172,49.99539,2306.6453
230.66246,9.963284,49.998455,2301.128
230.72626,9.979459,49.99871,2305.3513
230.6109,9.987841,49.99972,2305.902
230.86674,9.956787,50.000793,2302.6624
230.88931,9.988951,50.000534,2310.8677
230.69673,9.988393,50.000977,2308.0417
230.53694,9.954154,49.99885,2297.219
230.43233,9.899378,49.997784,2284.571
230.46393,9.882008,49.999504,2282.308
230.43266,9.854755,50.00003,2274.5234
230.14352,9.835571,50.001404,2268.0747
229.98154,9.8395815,50.001205,2268.635
229.9061,9.84552,50.001797,2269.9678
229.98192,9.851985,50.00295,2272.057
229.8912,9.85535,50.00108,2271.3926
229.74654,9.823029,49.997562,2262.688
229.76767,9.840424,49.99637,2268.0984
229.69458,9.834515,49.995296,2266.0864
229.34898,9.833635,49.99464,2262.0286
229.28268,9.800662,49.99474,2255.0315
229.18906,9.785108,49.994106,2250.625
229.324,9.792293,49.996784,2253.3926
229.54683,9.817263,49.999275,2262.1123
229.63643,9.842666,50.0,2269.019
229.66016,9.853153,49.999645,2269.1956
229.53061,9.8265085,49.996944,2260.9194
229.92273,9.870331,49.997894,2276.4126
229.82175,9.900623,49.99698,2279.5251
229.86626,9.884143,49.997803,2275.8857
229.86636,9.903359,49.995827,2281.1597
229.98283,9.904304,49.99452,2282.22
230.05995,9.980535,49.99628,2299.7178
229.91246,10.011595,49.99611,2304.024
229.85944,10.0013275,49.99364,2300.446
229.8925,10.065453,49.992313,2315.9363
229.94211,10.055127,49.99488,2312.6304
229.87845,10.072422,49.99286,2316.075
229.81541,10.070753,49.99441,2315.7888
229.78993,10.104146,49.994434,2323.1072
230.01042,10.145966,49.99789,2336.0034
229.7801,10.143404,49.997307,2331.4622
229.93744,10.129518,49.999737,2331.999
230.16,10.128762,49.999504,2334.483
229.961,10.129211,49.99921,2333.0564
229.91916,10.177414,49.999023,2345.4536
229.79497,10.198314,49.9961,2347.5532
229.58447,10.194829,49.996395,2343.1501
229.44406,10.181338,49.99513,2338.2434
229.37573,10.172289,49.99423,2334.989
229.6274,10.158662,49.9946,2338.6062
229.52588,10.150954,49.991425,2333.1895
229.69006,10.130965,49.99273,2329.12
229.83647,10.107567,49.994553,2323.6553
229.70871,10.109669,49.99578,2323.6145
229.5761,10.144437,49.998066,2330.1653
229.6415,10.127237,49.996395,2327.9412
229.55054,10.141902,49.995827,2329.559
229.68457,10.120906,49.998096,2326.8389
229.72972,10.056939,49.997925,2313.6184
229.7436,10.09181,49.99813,2320.7402
229.87671,10.071836,50.000786,2318.0505
229.92804,10.056889,50.000248,2313.0132
229.90244,10.071631,50.001705,2316.6145
229.90926,10.064731,50.00073,2315.6726
229.96492,10.076437,50.002293,2317.5586
229.90186,10.126821,50.001514,2329.6438
229.91003,10.112402,50.00209,2325.7937
230.01743,10.137994,50.001686,2332.6958
